County,Race,Age,Gender,Education Level,Employment Status,Income Level,Prior Convictions,Risk Score,Judge Decision,Re-offense
Warren County,White,19,Male,Bachelor's Degree,Employed,72504.90978000795,2,2.863384395911621,1,0
Warren County,White,57,Female,Less than High School,Unemployed,77104.73788069168,3,3.6147125412379735,1,0
Warren County,Other,32,Male,Less than High School,Employed,35293.204731799386,1,7.580018329184699,0,0
Warren County,Black,72,Male,Some College,Unemployed,78391.66339273196,3,5.54130129946817,0,0
Warren County,Black,34,Female,Master's Degree,Employed,14313.633447310338,5,9.137729655925655,0,1
Warren County,White,54,Female,Some College,Unemployed,34178.64148144413,1,6.683677308962088,0,0
Warren County,Black,18,Male,Some College,Employed,75761.65409474866,2,9.097520404528428,0,0
Warren County,Black,30,Female,High School,Employed,34287.95969272075,1,7.211988543692609,0,0
Warren County,White,72,Female,High School,Employed,76608.1812305343,2,1.0659483607414404,1,0
Warren County,White,65,Female,High School,Employed,35906.51848882676,2,1.8825685087042414,1,0
Warren County,Black,19,Female,Master's Degree,Employed,72018.86973049855,0,6.315394160121873,0,0
Warren County,Black,62,Female,Master's Degree,Employed,75103.90848155077,1,2.782131378041284,1,0
Warren County,White,75,Male,Some College,Unemployed,15013.335833386582,3,10.800037283696211,0,0
Warren County,Black,22,Male,High School,Unemployed,14803.92115532331,2,4.299112062050012,1,0
Warren County,White,65,Female,Master's Degree,Employed,78246.93646927255,1,3.0584478613021853,1,0
Warren County,White,40,Male,High School,Employed,36146.27211955627,3,5.100516860433654,1,0
Warren County,Black,74,Male,Less than High School,Unemployed,15295.814072864454,2,8.264058679274008,0,1
Warren County,White,39,Male,Bachelor's Degree,Employed,35750.14322507248,3,5.610445534348139,1,1
Warren County,Black,66,Male,PhD,Employed,34866.00650334592,3,1.082882389184992,1,0
Warren County,Other,35,Female,High School,Employed,78157.45890822432,4,8.853786944805732,1,1
Warren County,White,32,Female,Less than High School,Unemployed,35681.0839953865,0,2.9298831169496986,0,0
Warren County,Black,27,Female,High School,Employed,35801.433715795356,2,5.018917705282837,0,1
Warren County,Black,49,Female,Less than High School,Unemployed,36265.9181632557,2,4.546965966775055,0,0
Warren County,Black,51,Male,High School,Employed,34209.25056269766,2,3.7330266950048636,1,0
Warren County,White,21,Male,Bachelor's Degree,Employed,77303.03177900026,0,6.2856403397116445,1,0
Warren County,White,75,Female,Some College,Unemployed,14542.860904434738,3,7.332477868680202,0,1
Warren County,White,23,Female,Less than High School,Employed,14768.01292836733,0,8.16504337514622,0,1
Warren County,White,60,Female,PhD,Employed,14753.415681404764,5,7.592558575490114,0,1
Warren County,Black,52,Male,Some College,Employed,78588.94101291854,1,3.9114364912335815,1,0
Warren County,Black,49,Male,Some College,Unemployed,77674.02917810944,2,5.74643248412484,0,0
Warren County,Black,64,Female,Master's Degree,Employed,127514.62326987826,1,4.85567271646495,0,0
Warren County,Black,29,Male,Some College,Employed,35794.698665653865,1,6.262855086221094,0,0
Warren County,Black,63,Male,Bachelor's Degree,Employed,75465.54595801927,1,3.83769737249854,1,0
Warren County,White,63,Male,Some College,Unemployed,36564.817334879815,0,4.053123712237518,1,0
Warren County,Black,55,Female,High School,Employed,34986.90563508826,1,3.98084032175928,1,0
Warren County,Black,59,Female,High School,Employed,14820.77656480484,0,7.229139631507708,0,1
Warren County,Black,51,Male,Master's Degree,Employed,14494.553005397385,3,5.436829739324757,0,0
Warren County,White,44,Male,Some College,Unemployed,15429.308478391587,0,5.232572097210251,1,1
Warren County,White,37,Male,Some College,Employed,35820.55376226457,5,5.657928454308908,1,0
Warren County,Black,57,Female,Less than High School,Unemployed,34595.24263483447,2,5.437419762073541,0,0
Warren County,Black,60,Male,High School,Unemployed,33338.1769488573,1,4.762264044299825,1,1
Warren County,White,57,Male,Some College,Unemployed,36186.49064701303,2,5.0950779307002545,1,0
Warren County,Black,60,Female,High School,Employed,33289.96294208926,3,5.4617109761811005,0,0
Warren County,Black,22,Female,Some College,Unemployed,127546.24724536312,2,5.995639496641484,1,0
Warren County,Black,74,Female,Less than High School,Employed,15705.385664589086,4,7.135579988483645,0,1
Warren County,Other,31,Female,Less than High School,Unemployed,34781.81464851871,2,6.767941447143746,0,0
Warren County,White,66,Female,Less than High School,Employed,34072.40691748583,1,6.325094644494987,1,0
Warren County,Black,46,Female,Less than High School,Employed,15307.306515065073,0,3.6852786025070174,1,0
Warren County,White,49,Male,Some College,Employed,15475.692213023376,5,4.575137781735809,1,1
Warren County,White,60,Male,Some College,Unemployed,15069.645474116773,3,6.2738265074443245,1,1
Warren County,White,21,Female,Bachelor's Degree,Employed,78502.7645644211,0,6.993687842688678,0,1
Warren County,White,70,Female,High School,Employed,14327.503082486941,1,5.188402396427736,1,1
Warren County,Black,73,Male,Some College,Unemployed,75035.96698728396,1,4.934827338603746,0,0
Warren County,Black,71,Female,High School,Unemployed,76638.40460491912,3,4.746402033239107,0,0
Warren County,Black,69,Female,High School,Employed,77719.80353361883,2,10.638204635348401,0,0
Warren County,Black,46,Female,Some College,Unemployed,14518.883417861685,3,10.598831757937958,0,1
Warren County,White,30,Female,Less than High School,Employed,36050.01218617288,1,6.233635765025313,1,0
Warren County,Black,24,Female,Some College,Employed,35184.47476501491,0,3.8177161097839702,1,0
Warren County,White,64,Male,High School,Employed,14844.830522984943,3,6.108276800242904,1,1
Warren County,Black,33,Female,Less than High School,Employed,14447.57254286864,1,7.777558235104043,0,0
Warren County,Black,18,Female,Less than High School,Unemployed,77739.71819181684,0,4.591582073326634,0,0
Warren County,Black,41,Male,High School,Employed,120715.91510224644,1,6.5007762905546915,1,0
Warren County,White,30,Male,High School,Employed,14714.681788813648,0,3.709454904735169,1,1
Warren County,White,20,Female,High School,Employed,34265.15936186853,0,4.360189883056642,1,0
Warren County,White,54,Male,Some College,Unemployed,36299.94911966799,3,2.9676034637747737,1,0
